Name,Artist,uri,track_image,id,Class
Kadhal Cricket - Love (Not Out),Hiphop Tamizha,https://open.spotify.com/embed/track/2M8ic65G0VLkS6nEY53Uex,https://i.scdn.co/image/ab67616d00001e02819d40c7d46bf2cf31ee1b23,2M8ic65G0VLkS6nEY53Uex,0
Katravai Patravai,Santhosh Narayanan,https://open.spotify.com/embed/track/1Zn2q9DxG7v9l8eNXjZygH,https://i.scdn.co/image/ab67616d00001e0256f8f0307de25da7f1ee5fa5,1Zn2q9DxG7v9l8eNXjZygH,3
Poi Vazhva,Santhosh Narayanan,https://open.spotify.com/embed/track/3JHqj3WfflTssLpj1Ymsw2,https://i.scdn.co/image/ab67616d00001e02803e99ee30bb2d8169a3fa57,3JHqj3WfflTssLpj1Ymsw2,2
Po Po Po - Soundtrack Version,Various Artists,https://open.spotify.com/embed/track/1MTqeIucWQh0Bf4hatQWxt,https://i.scdn.co/image/ab67616d00001e020649a71950e692cf280de60b,1MTqeIucWQh0Bf4hatQWxt,0
Kathali,Havoc Mathan,https://open.spotify.com/embed/track/1rMuC0v08MocBqVhDaIfwy,https://i.scdn.co/image/ab67616d00001e02cd2cd109be9cbcf31bb3e3c7,1rMuC0v08MocBqVhDaIfwy,2
"Yaayum - From ""Sagaa""",Naresh Iyer,https://open.spotify.com/embed/track/4U4taCe8tOBNGY3LEX4IV5,https://i.scdn.co/image/ab67616d00001e02707a6d31e1e7ceb65be7f9f3,4U4taCe8tOBNGY3LEX4IV5,0
Kayalvizhi,Mugen Rao,https://open.spotify.com/embed/track/6onBOISevJfkoUeZ0dae9M,https://i.scdn.co/image/ab67616d00001e02ff8a5417676f964942064575,6onBOISevJfkoUeZ0dae9M,2
Nenjam Ennum,Devi Sri Prasad,https://open.spotify.com/embed/track/4cDEqjZXAqo7XlHq21RuT4,https://i.scdn.co/image/ab67616d00001e021e5f14a041de3d6cd339ca86,4cDEqjZXAqo7XlHq21RuT4,0
Devathaiya Kandein,Various Artists,https://open.spotify.com/embed/track/7F6S2iyZaDS7AThJaHftJI,https://i.scdn.co/image/ab67616d00001e024c96da712ea5f33332c619c6,7F6S2iyZaDS7AThJaHftJI,2
Yaaro Yaaro,Harris Jayaraj,https://open.spotify.com/embed/track/1lqdPJz24AiFWeo3arwPXR,https://i.scdn.co/image/ab67616d00001e02360b04bb0a79239fc91f2ffe,1lqdPJz24AiFWeo3arwPXR,0
Thalai Viduthalai,Anirudh Ravichander,https://open.spotify.com/embed/track/5G9Ss3mudUihJWtDoYHSs4,https://i.scdn.co/image/ab67616d00001e0274ebc5f5e4505d9da6490f32,5G9Ss3mudUihJWtDoYHSs4,3
Ale Ale,A.R. Rahman,https://open.spotify.com/embed/track/3yzG1rkCOieELsPAPj6x8f,https://i.scdn.co/image/ab67616d00001e0206b5973bc76a7e2556e2616a,3yzG1rkCOieELsPAPj6x8f,0
Hosanna,A.R. Rahman,https://open.spotify.com/embed/track/3l7JaDIJmWMpvcJqhTJjrk,https://i.scdn.co/image/ab67616d00001e0297838a7eeb5f477cfc6707a5,3l7JaDIJmWMpvcJqhTJjrk,1
Karumathur Kattukullae,Ilaiyaraaja,https://open.spotify.com/embed/track/4CyfWhjAsSp1VEw9OxWK3N,https://i.scdn.co/image/ab67616d00001e0222df091194c7ee45cb9f11aa,4CyfWhjAsSp1VEw9OxWK3N,3
Ma Carrotz,Rabbit Mac,https://open.spotify.com/embed/track/2HdXZ7g9XuSYMX5C9dguE4,https://i.scdn.co/image/ab67616d00001e02a6f3bafc0fd6d3f020050842,2HdXZ7g9XuSYMX5C9dguE4,3
Poraada Poraada,Hiphop Tamizha,https://open.spotify.com/embed/track/4xKbcFZUckVvjN4VmxL1md,https://i.scdn.co/image/ab67616d00001e028ebdeb34a1cb18b83fed36c5,4xKbcFZUckVvjN4VmxL1md,0
Linerz Gempak,Linerz Motorsports,https://open.spotify.com/embed/track/1Obm4p2LtPppDIsYNtojLy,https://i.scdn.co/image/ab67616d00001e0233402b8146e3b78aa6ddaad6,1Obm4p2LtPppDIsYNtojLy,3
Melliname,Vijay,https://open.spotify.com/embed/track/5Gd3pzjK9F7caWRS1fMD68,https://i.scdn.co/image/ab67616d00001e02f4ed7fcf0ad41f416974dc6d,5Gd3pzjK9F7caWRS1fMD68,0
Rasaali,A.R. Rahman,https://open.spotify.com/embed/track/7d1NhML57HjWc4yjis1CQX,https://i.scdn.co/image/ab67616d00001e02e34c0ec9908c31155625fd68,7d1NhML57HjWc4yjis1CQX,1
Mannipaaya,A.R. Rahman,https://open.spotify.com/embed/track/7mMkw0JFKnyMS6oGRT6b3O,https://i.scdn.co/image/ab67616d00001e0297838a7eeb5f477cfc6707a5,7mMkw0JFKnyMS6oGRT6b3O,2
"Manmadhane Nee (From""Manmadhan"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/7nKgVQXk9Z1Yg0CEfnEnPR,https://i.scdn.co/image/ab67616d00001e02e3a9c145d206bff9e4ecec96,7nKgVQXk9Z1Yg0CEfnEnPR,0
Kanna Veesi,Various Artists,https://open.spotify.com/embed/track/58ys6AEobZzd9e5ctW4Vm2,https://i.scdn.co/image/ab67616d00001e029ee6ee192046a6c6e667d63b,58ys6AEobZzd9e5ctW4Vm2,1
"Idhayam Love (Megamo Aval) - From ""Meyaadha Maan""",Pradeep Kumar,https://open.spotify.com/embed/track/1GzpqhgVQAadcV6w9qIJIp,https://i.scdn.co/image/ab67616d00001e025553b3d07de7325715dea32b,1GzpqhgVQAadcV6w9qIJIp,1
"Hi Sonna Pothum (From ""Comali"")",Hiphop Tamizha,https://open.spotify.com/embed/track/6b84SSP7e5LwfvNPoDPshX,https://i.scdn.co/image/ab67616d00001e024a3406b24bb57108ec7d8c24,6b84SSP7e5LwfvNPoDPshX,1
Un Vizhigalil,Anirudh Ravichander,https://open.spotify.com/embed/track/5fqsWynhQRpoIVeRfRu4yQ,https://i.scdn.co/image/ab67616d00001e02cde6aa9984ebb8498be4acef,5fqsWynhQRpoIVeRfRu4yQ,0
Bhoomi Bhoomi,A.R. Rahman,https://open.spotify.com/embed/track/7gOLEgc9oDOObwKxJpPBY8,https://i.scdn.co/image/ab67616d00001e025234d8419de0ffdccc8c27a7,7gOLEgc9oDOObwKxJpPBY8,2
Kaattu Payale,G. V. Prakash,https://open.spotify.com/embed/track/3umai3byVVIwSfEZEUY7PJ,https://i.scdn.co/image/ab67616d00001e02f06fc429c88fd58835de00ec,3umai3byVVIwSfEZEUY7PJ,1
Maruvaarthai - Restrung Version,Darbuka Siva,https://open.spotify.com/embed/track/2AG3cLGb2xSeeLptEy03jL,https://i.scdn.co/image/ab67616d00001e023d70fe1a78b7f9ee8edf94d9,2AG3cLGb2xSeeLptEy03jL,1
"Pularaadha (From ""Dear Comrade"")",Sid Sriram,https://open.spotify.com/embed/track/2evwKEXIO4b6y7aOnkUvxu,https://i.scdn.co/image/ab67616d00001e0256e5a6a93e3505982c90dabe,2evwKEXIO4b6y7aOnkUvxu,1
Aaruyire,G. V. Prakash,https://open.spotify.com/embed/track/1kEBn42BGm8y3nQUjQvUve,https://i.scdn.co/image/ab67616d00001e02d496b47f528e298bdaacae30,1kEBn42BGm8y3nQUjQvUve,1
"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",Hiphop Tamizha,https://open.spotify.com/embed/track/4sCcDvX30uu39ozvxcRsqB,https://i.scdn.co/image/ab67616d00001e023790f4a6ab5674708b8fa36f,4sCcDvX30uu39ozvxcRsqB,1
Boss,Various Artists,https://open.spotify.com/embed/track/0yJVBJeZevYxwI8QJLx3nh,https://i.scdn.co/image/ab67616d00001e02ebc18a9a73e6cb0cde860d49,0yJVBJeZevYxwI8QJLx3nh,3
Kaadhal Vaithu,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6MnXtzaXUOYQ3SbPuqpZaz,https://i.scdn.co/image/ab67616d00001e02d32dc726921eec2a91f0efa1,6MnXtzaXUOYQ3SbPuqpZaz,1
Ennodu Nee Irundhaal - Reprise,A.R. Rahman,https://open.spotify.com/embed/track/3gWZ0Cwdz9GEd7aUrGlSv0,https://i.scdn.co/image/ab67616d00001e02809bf7d9ca23a1056904ed3d,3gWZ0Cwdz9GEd7aUrGlSv0,0
"Irumugan Settai (From ""Iru Mugan "")",Harris Jayaraj,https://open.spotify.com/embed/track/4qkS8gNqqeT3KUccRU6HA8,https://i.scdn.co/image/ab67616d00001e02949f4fcf6046f65e8465ba2e,4qkS8gNqqeT3KUccRU6HA8,3
Veera Vinayaka,Anirudh Ravichander,https://open.spotify.com/embed/track/2IVZtA3KB7rtQeq62dicNi,https://i.scdn.co/image/ab67616d00001e02899981a7b34fa0365bbc828d,2IVZtA3KB7rtQeq62dicNi,3
Ayyo ayyo Unkangal,Srikanth Deva,https://open.spotify.com/embed/track/6WLYT0XAeH2uDOvWWIJe1V,https://i.scdn.co/image/ab67616d00001e025b2acd3eb5a290d6a01f80b6,6WLYT0XAeH2uDOvWWIJe1V,0
Othaiyila,Santhosh Narayanan,https://open.spotify.com/embed/track/4KuoPOW1Oy3zJXZAW0d1if,https://i.scdn.co/image/ab67616d00001e02b78f9ef256d5e815f35d158b,4KuoPOW1Oy3zJXZAW0d1if,2
"Nethu (From ""Jagame Thandhiram"")",Santhosh Narayanan,https://open.spotify.com/embed/track/6O9Y7nRXMHOsYt5ALfMyeU,https://i.scdn.co/image/ab67616d00001e029c569bba7da9527ecc2e5554,6O9Y7nRXMHOsYt5ALfMyeU,1
Nee Tholaindhaayo,Leon James,https://open.spotify.com/embed/track/10qd1qV1V08UqwYvTKyUQm,https://i.scdn.co/image/ab67616d00001e02e0dddbcfbbb48fea2516f2c8,10qd1qV1V08UqwYvTKyUQm,2
Kannum Kannumthaan,Dhina,https://open.spotify.com/embed/track/0tdLg7JSZf81seknzIEdlG,https://i.scdn.co/image/ab67616d00001e02620cc7a1bfb1ca69914c492c,0tdLg7JSZf81seknzIEdlG,1
Yenga Pona Raasa,A.R. Rahman,https://open.spotify.com/embed/track/5v5g63WRf632vG45fCErpW,https://i.scdn.co/image/ab67616d00001e02453744769f58164eb7dd90c8,5v5g63WRf632vG45fCErpW,2
Dub Theri Step,G. V. Prakash,https://open.spotify.com/embed/track/3ZUAuDavYW0KrYf1Q3fBDP,https://i.scdn.co/image/ab67616d00001e0237a8106ecd8980837831f3c9,3ZUAuDavYW0KrYf1Q3fBDP,3
Chennai City Gangsta,Anirudh Ravichander,https://open.spotify.com/embed/track/7mIlbe9TP4eqC1oGIYC8Jh,https://i.scdn.co/image/ab67616d00001e0235e00bf518c28471731ee55c,7mIlbe9TP4eqC1oGIYC8Jh,3
"Pookkalae Sattru Oyivedungal (From ""I"")",A.R. Rahman,https://open.spotify.com/embed/track/2SSKpYIxQky3B9cVVNFwAI,https://i.scdn.co/image/ab67616d00001e024064c5e4a4aa994e5fc091ca,2SSKpYIxQky3B9cVVNFwAI,0
Pona Pogattum,Anirudh Ravichander,https://open.spotify.com/embed/track/2dnAqKYsZRuNVOJ9OVH7Ov,https://i.scdn.co/image/ab67616d00001e0232f43d2b7862589792370786,2dnAqKYsZRuNVOJ9OVH7Ov,2
The Trooper Theme,Anirudh Ravichander,https://open.spotify.com/embed/track/0hj0ZvSwNRPmxFYLphO1hm,https://i.scdn.co/image/ab67616d00001e02bf1a72589b43683b118446e3,0hj0ZvSwNRPmxFYLphO1hm,3
Vetri Nichayam,Deva,https://open.spotify.com/embed/track/2NNxOyFius1E42BcKehBrd,https://i.scdn.co/image/ab67616d00001e028b8066224f7ec3d5ba8fdf9b,2NNxOyFius1E42BcKehBrd,3
Velai Illa Pattadhaari,Anirudh Ravichander,https://open.spotify.com/embed/track/4Qad5qCAVtYgvhFCzyIaUK,https://i.scdn.co/image/ab67616d00001e024bff93a9d4c99a8ba19b9e59,4Qad5qCAVtYgvhFCzyIaUK,3
Usuru Narambulay,Santhosh Narayanan,https://open.spotify.com/embed/track/3ntyAlz0WagkK3gdag2dFg,https://i.scdn.co/image/ab67616d00001e025e3f82f444bde202085eaec8,3ntyAlz0WagkK3gdag2dFg,2
"Enna Nadanthalum - From ""Meesaya Murukku""",Kaushik Krish,https://open.spotify.com/embed/track/19AWhe8D911fAjq2Xp5aFh,https://i.scdn.co/image/ab67616d00001e02b976af0acfc82dd1525061b1,19AWhe8D911fAjq2Xp5aFh,1
Nenjukkul Peidhidum,Harris Jayaraj,https://open.spotify.com/embed/track/4vlMdXsRpAIXYggwbNHZSv,https://i.scdn.co/image/ab67616d00001e02812bfb4e32feb448e527e8b1,4vlMdXsRpAIXYggwbNHZSv,1
Kodi Parakkudha,Santhosh Narayanan,https://open.spotify.com/embed/track/5a9PH1WkqkAvC0HV4lbdOU,https://i.scdn.co/image/ab67616d00001e02d65c528b6cc6b11836b7559c,5a9PH1WkqkAvC0HV4lbdOU,3
Yeno Pennae,Sam C.S.,https://open.spotify.com/embed/track/7aqodq2XqGnNZmBneToUe4,https://i.scdn.co/image/ab67616d00001e021ead2ca8a05400ab4d96a6e6,7aqodq2XqGnNZmBneToUe4,2
Uyir Poo,ADK,https://open.spotify.com/embed/track/7z2bC8u7rgJO2PCcj58Usd,https://i.scdn.co/image/ab67616d00001e02d6cf3b077ad6177ef271fcb7,7z2bC8u7rgJO2PCcj58Usd,2
Yendhan Kan Munne,Harris Jayaraj,https://open.spotify.com/embed/track/1oXvv9qbvwoQI8TQoDLyDO,https://i.scdn.co/image/ab67616d00001e02105a73df60d84f149d8ddb20,1oXvv9qbvwoQI8TQoDLyDO,2
Thaarame Thaarame,Ghibran,https://open.spotify.com/embed/track/5UGWz8FWNSd3GyqIEMWz7L,https://i.scdn.co/image/ab67616d00001e024a072af3db7270d5af800946,5UGWz8FWNSd3GyqIEMWz7L,0
Om Shiva Hom,Ilaiyaraaja,https://open.spotify.com/embed/track/77erMdZh4xXwtFs3HgPBBT,https://i.scdn.co/image/ab67616d00001e020e89a07cbbeb3c591060146b,77erMdZh4xXwtFs3HgPBBT,3
Onnum Puriyala,D. Imman,https://open.spotify.com/embed/track/20ByUIwcqVJrelRQrnmOpT,https://i.scdn.co/image/ab67616d00001e02a77cf2710291f0531f9e76f1,20ByUIwcqVJrelRQrnmOpT,0
Aarariraro,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3GoPqEYzMI9pKA1SeLJWp8,https://i.scdn.co/image/ab67616d00001e02182ab0edb26028faedbb17ad,3GoPqEYzMI9pKA1SeLJWp8,0
Shake That,Anirudh Ravichander,https://open.spotify.com/embed/track/0gYz2Qbxk6uDf4pP1zrvoS,https://i.scdn.co/image/ab67616d00001e02bf1a72589b43683b118446e3,0gYz2Qbxk6uDf4pP1zrvoS,3
Varavaa Varavaa,Anirudh Ravichander,https://open.spotify.com/embed/track/7IPRyJWp0i9vgE2mDZ8kvk,https://i.scdn.co/image/ab67616d00001e029b12a60b4aa9b911b00862e4,7IPRyJWp0i9vgE2mDZ8kvk,3
Thodu Vaanam,Harris Jayaraj,https://open.spotify.com/embed/track/4HDzsx1dJKbuL0YkffBuBm,https://i.scdn.co/image/ab67616d00001e027f321a49a5fd18e4b2258118,4HDzsx1dJKbuL0YkffBuBm,0
Vasantha Kaalangal,Govind Vasantha,https://open.spotify.com/embed/track/6dqcGrdePY7RlV2gm7hTtN,https://i.scdn.co/image/ab67616d00001e024773c0170efaf20a22e61121,6dqcGrdePY7RlV2gm7hTtN,2
Oru Maalai,Harris Jayaraj,https://open.spotify.com/embed/track/1qfanYrmrh7xDSvt15acZ3,https://i.scdn.co/image/ab67616d00001e0296fa4201ff42cd2dcfef14c4,1qfanYrmrh7xDSvt15acZ3,0
Vip Title Song (The Rise of Raghuvaran),Anirudh Ravichander,https://open.spotify.com/embed/track/2kS5sUt0nYuHt2xPGxz5kK,https://i.scdn.co/image/ab67616d00001e027f41c0c85e10ce786b7846d9,2kS5sUt0nYuHt2xPGxz5kK,3
Kanave Nee Naan,Masala Coffee,https://open.spotify.com/embed/track/16ASkQZ0cTrSdUYU1TB2nt,https://i.scdn.co/image/ab67616d00001e02ed89ee1daac514744fb41054,16ASkQZ0cTrSdUYU1TB2nt,2
Sandiyar Kathai,Havoc Mathan,https://open.spotify.com/embed/track/33OpnJIOzK24V5uH58cvQ1,https://i.scdn.co/image/ab67616d00001e02cd2cd109be9cbcf31bb3e3c7,33OpnJIOzK24V5uH58cvQ1,3
Innum Konjam Naeram,A.R. Rahman,https://open.spotify.com/embed/track/5KJSI1MjQeXEBHBYMjgP41,https://i.scdn.co/image/ab67616d00001e02453744769f58164eb7dd90c8,5KJSI1MjQeXEBHBYMjgP41,0
Anbe Aaruyirae,Prashan Sean,https://open.spotify.com/embed/track/3ebSznljltY5w7kskNlhma,https://i.scdn.co/image/ab67616d00001e02be0ec0d1eaea7d16a390cbfd,3ebSznljltY5w7kskNlhma,2
Mankatha Theme Music,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1A1YlVucS5hugYaeWXfCA8,https://i.scdn.co/image/ab67616d00001e0224f3ca794c241a2673b8c9a2,1A1YlVucS5hugYaeWXfCA8,3
Vilambara Idaiveli,Hiphop Tamizha,https://open.spotify.com/embed/track/20xkpWij36oGYQuE6yXVLN,https://i.scdn.co/image/ab67616d00001e02ca041663617f8a76265824d5,20xkpWij36oGYQuE6yXVLN,0
Vai-Lapalam - All Star Freemix,Various Artists,https://open.spotify.com/embed/track/4GJna3gI2IO4AGWISiSgLk,https://i.scdn.co/image/ab67616d00001e02ab0ad10933b982ca8eb46c69,4GJna3gI2IO4AGWISiSgLk,3
"Verithanam (From ""Bigil"")",A.R. Rahman,https://open.spotify.com/embed/track/6YhDs8isyaiVECBSViAFDS,https://i.scdn.co/image/ab67616d00001e023ed81f847d9bfc8a77080f0a,6YhDs8isyaiVECBSViAFDS,3
Nanbane,Yuvan Shankar Raja,https://open.spotify.com/embed/track/0uVrPeEM1Q02sbGA3zJ3CC,https://i.scdn.co/image/ab67616d00001e0224f3ca794c241a2673b8c9a2,0uVrPeEM1Q02sbGA3zJ3CC,2
Naan Nee,Santhosh Narayanan,https://open.spotify.com/embed/track/1AbSrAwrzuC3FcDXoYi3ED,https://i.scdn.co/image/ab67616d00001e0299aa1a7878bfb3075d81ebc6,1AbSrAwrzuC3FcDXoYi3ED,1
Yedhum Solladhe,Yuvan Shankar Raja,https://open.spotify.com/embed/track/66sc1fOHDnu9MxXuz7cXgu,https://i.scdn.co/image/ab67616d00001e026dd80337b66f471a85621515,66sc1fOHDnu9MxXuz7cXgu,2
Ram Ram,Ilaiyaraaja,https://open.spotify.com/embed/track/5iJvZOhgRxbXCd1NTZr9v4,https://i.scdn.co/image/ab67616d00001e0227bab742b23deafc577fb4af,5iJvZOhgRxbXCd1NTZr9v4,3
Idhayane,Anirudh Ravichander,https://open.spotify.com/embed/track/0If3UxapVCA0NUKgpJkpaj,https://i.scdn.co/image/ab67616d00001e02c8f85626cf23f8113c4e0ab9,0If3UxapVCA0NUKgpJkpaj,1
Aathma Raama,Brodha V,https://open.spotify.com/embed/track/5VOU1bsuWo84yT6U3wLLgi,https://i.scdn.co/image/ab67616d00001e025fe5c9847c746860a5d6ae94,5VOU1bsuWo84yT6U3wLLgi,3
Karbagraham Vitu,Ilaiyaraaja,https://open.spotify.com/embed/track/7HQBhvob1PBJBbExOjlykH,https://i.scdn.co/image/ab67616d00001e0222df091194c7ee45cb9f11aa,7HQBhvob1PBJBbExOjlykH,3
"Po Nee Po (From ""3"") - The Pain of Love",Various Artists,https://open.spotify.com/embed/track/46miMoblX9aliHgpLix86M,https://i.scdn.co/image/ab67616d00001e02770d13d8e3faef2430f23ae5,46miMoblX9aliHgpLix86M,2
Kadavaul Paadhi,Shankar Mahadevan,https://open.spotify.com/embed/track/1Z0HAiFXHYWn9OPt390Ou0,https://i.scdn.co/image/ab67616d00001e02260dfbd4c614a5782e01e3d2,1Z0HAiFXHYWn9OPt390Ou0,3
Thamila,Dinesh Kanagarathnam,https://open.spotify.com/embed/track/7xIBSCjhXVTY57KwggLFB3,https://i.scdn.co/image/ab67616d00001e0200787f7ad00a570a4b4fa252,7xIBSCjhXVTY57KwggLFB3,3
Idhayam Unnai Thedudhe,G. V. Prakash,https://open.spotify.com/embed/track/4WAZUEvnvH8j29lvCP9tBr,https://i.scdn.co/image/ab67616d00001e023c85ad51346ddbae858af8b8,4WAZUEvnvH8j29lvCP9tBr,2
Siragugal,Yuvan Shankar Raja,https://open.spotify.com/embed/track/0SSLKt27B0a71OqsPy0uoY,https://i.scdn.co/image/ab67616d00001e028f83ad8b7424503f79b40457,0SSLKt27B0a71OqsPy0uoY,0
Aathadi Aathadi,Harris Jayaraj,https://open.spotify.com/embed/track/3JXi13LlcYzagKRNokd3Zt,https://i.scdn.co/image/ab67616d00001e027f321a49a5fd18e4b2258118,3JXi13LlcYzagKRNokd3Zt,1
Linerz Gempak - Remix,Linerz Motorsports,https://open.spotify.com/embed/track/4daCAWsxLecfxyoX3zcVZR,https://i.scdn.co/image/ab67616d00001e0233402b8146e3b78aa6ddaad6,4daCAWsxLecfxyoX3zcVZR,3
Sathiyama,Mugen Rao,https://open.spotify.com/embed/track/6t7XOZk8Hv07QJOZVHekFv,https://i.scdn.co/image/ab67616d00001e02e46bc1bbb1b155320e65b2c1,6t7XOZk8Hv07QJOZVHekFv,1
Nee Nenacha,Hiphop Tamizha,https://open.spotify.com/embed/track/2gp0OtnltLdrcNhKHVL2qM,https://i.scdn.co/image/ab67616d00001e02b8afa87d42948ca4765828c8,2gp0OtnltLdrcNhKHVL2qM,1
Kadhal Valarthen,Yuvan Shankar Raja,https://open.spotify.com/embed/track/4lvTfq817mnTPF2eibBdIP,https://i.scdn.co/image/ab67616d00001e02b423c04d4179a1c0ec0ea8af,4lvTfq817mnTPF2eibBdIP,2
UnmaiOrunaal Vellum,A.R. Rahman,https://open.spotify.com/embed/track/2J3f5MM1tBKVBeTIfK9hCR,https://i.scdn.co/image/ab67616d00001e02a1258f36d722c1908510cad6,2J3f5MM1tBKVBeTIfK9hCR,2
Solli Tholaiyen Ma,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3xPrsPOz6k3DvWCstjXDMu,https://i.scdn.co/image/ab67616d00001e02a5bb1aa540f84e4a05e73d14,3xPrsPOz6k3DvWCstjXDMu,1
Siva Sivaya Potri,M. M. Keeravani,https://open.spotify.com/embed/track/1fgwi4jv2BfD0RaneveOw7,https://i.scdn.co/image/ab67616d00001e023c109ff8173d9ef320d90058,1fgwi4jv2BfD0RaneveOw7,3
Edhuvaraiyo,Anirudh Ravichander,https://open.spotify.com/embed/track/6VVaDd6bf8jCS2FNu8xy1T,https://i.scdn.co/image/ab67616d00001e02a201f065827e604e441b30a3,6VVaDd6bf8jCS2FNu8xy1T,2
Marappadhilai Nenje - Additional Song,Leon James,https://open.spotify.com/embed/track/4Ndcwn2iAt1MdU6lpw24ZQ,https://i.scdn.co/image/ab67616d00001e02209fe72207e47be75b485904,4Ndcwn2iAt1MdU6lpw24ZQ,2
Adi Yedumillai,Achu,https://open.spotify.com/embed/track/2zsYYeyABsjLqphPCTAn5c,https://i.scdn.co/image/ab67616d00001e023ed90b6ebb6410d196de17d6,2zsYYeyABsjLqphPCTAn5c,0
"Nijamellam Maranthupochu (From ""Ethir Neechal"")",Anirudh Ravichander,https://open.spotify.com/embed/track/3kvvKv05CVHBVlbdCtERyL,https://i.scdn.co/image/ab67616d00001e02ad4310b14274d92348f87ca2,3kvvKv05CVHBVlbdCtERyL,1
A For Annaatthe,D. Imman,https://open.spotify.com/embed/track/6rG7PIRyYnJSsXb0lfCUVa,https://i.scdn.co/image/ab67616d00001e02b376caba1a7947d73af51cab,6rG7PIRyYnJSsXb0lfCUVa,3
Kurukku Siruthvalea (From Mudhalvan),Hariharan,https://open.spotify.com/embed/track/00QuXoF6LyKwH9xz7lXGdf,https://i.scdn.co/image/ab67616d00001e02d6f63aefe2221a24e7043827,00QuXoF6LyKwH9xz7lXGdf,0
"Verrattaama Verratturiye (From ""Veera"")",Leon James,https://open.spotify.com/embed/track/1Kahww4mHXIHEgLbaVUkIM,https://i.scdn.co/image/ab67616d00001e029a02561d3eadd800526e8a19,1Kahww4mHXIHEgLbaVUkIM,1
Mazhai Varum - Female,Joshua Sridhar,https://open.spotify.com/embed/track/6sewH6rrJZeM40FdCxbJP8,https://i.scdn.co/image/ab67616d00001e028179a92aae7f479eeea85541,6sewH6rrJZeM40FdCxbJP8,1
Neeya Pesiyathu,Vidyasagar,https://open.spotify.com/embed/track/0DAGFNb2Mn8jYt69rcRnsY,https://i.scdn.co/image/ab67616d00001e02566ae73f2e86173beefe90a0,0DAGFNb2Mn8jYt69rcRnsY,2
Let 'Em Talk,Brodha V,https://open.spotify.com/embed/track/4iG1Eo5VBHRHheeeTerOyW,https://i.scdn.co/image/ab67616d00001e02b3ae6224bc2f3f196aaab8fb,4iG1Eo5VBHRHheeeTerOyW,3
Gang Gang,Ruff Jana,https://open.spotify.com/embed/track/3nr6Tu1iiBrIolJvTF7CeT,https://i.scdn.co/image/ab67616d00001e028dff06dfaa5ac63383d2ad00,3nr6Tu1iiBrIolJvTF7CeT,3
Yaen Ennai Pirindhaai,Radhan,https://open.spotify.com/embed/track/3iF1cjTreoo68TafjygwZB,https://i.scdn.co/image/ab67616d00001e02ff9fedb09c09fea02a7108af,3iF1cjTreoo68TafjygwZB,2
Innum Konjam Naeram,A.R. Rahman,https://open.spotify.com/embed/track/5KJSI1MjQeXEBHBYMjgP41,https://i.scdn.co/image/ab67616d00001e02453744769f58164eb7dd90c8,5KJSI1MjQeXEBHBYMjgP41,1
Pothils up (feat. Psychomantra),Mc Sai,https://open.spotify.com/embed/track/0Ty9AU3Fo3QIenMuFklCil,https://i.scdn.co/image/ab67616d00001e021097e26487710fa148b3eb40,0Ty9AU3Fo3QIenMuFklCil,3
Thoovaanam,D. Imman,https://open.spotify.com/embed/track/0249Wjt2twxjF96oTWgnkr,https://i.scdn.co/image/ab67616d00001e02a1b7f6c0129ee7bdf0671767,0249Wjt2twxjF96oTWgnkr,0
"Aaruyire (From ""Madharasapattinam"")",Various Artists,https://open.spotify.com/embed/track/1uX5Oj1HBuN6idCwH92uLH,https://i.scdn.co/image/ab67616d00001e02770d13d8e3faef2430f23ae5,1uX5Oj1HBuN6idCwH92uLH,2
"Thalai Viduthalai (From ""Vivegam"")",Anirudh Ravichander,https://open.spotify.com/embed/track/00yTVQE3eIFc21kA76tyJs,https://i.scdn.co/image/ab67616d00001e02fe9bd1da174d40d152b19137,00yTVQE3eIFc21kA76tyJs,3
En Kadhal Solla,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1vzxYeTJ9dTtyJXkNWVJDZ,https://i.scdn.co/image/ab67616d00001e027de8959929372430846f570e,1vzxYeTJ9dTtyJXkNWVJDZ,2
Thalli Pogathey,A.R. Rahman,https://open.spotify.com/embed/track/6wBXSf1chpnyXGOSvANs0a,https://i.scdn.co/image/ab67616d00001e02e34c0ec9908c31155625fd68,6wBXSf1chpnyXGOSvANs0a,0
Iravingu Theevai,Govind Vasantha,https://open.spotify.com/embed/track/33URgXLE4IQdDSyG4zc4MY,https://i.scdn.co/image/ab67616d00001e024773c0170efaf20a22e61121,33URgXLE4IQdDSyG4zc4MY,2
Iravaaga Nee,G. V. Prakash,https://open.spotify.com/embed/track/6bJHu2TZCO7TPZ7YOTgdlQ,https://i.scdn.co/image/ab67616d00001e02bcbe5978c61395e903969807,6bJHu2TZCO7TPZ7YOTgdlQ,1
"Kallai Mattum Kandal [From ""Dasavathaaram (Tamil)""]",Various Artists,https://open.spotify.com/embed/track/1v27Aa8nKiJvTABVzoJRwj,https://i.scdn.co/image/ab67616d00001e0246127a4370f6fb5d21192135,1v27Aa8nKiJvTABVzoJRwj,3
